,Date,Count,Hour,Temp,Humidity,Windspeed,Visibility,Solar_Rad,Rainfall,Snowfall,Seasons,Holiday,Year,Month,Day,DayofWeek,Year_Month,Day_Night
5452,2018-07-16,211,4,24.6,84,0.7,1373,0.0,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Night
5453,2018-07-16,324,5,24.3,85,1.0,1496,0.0,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Night
5454,2018-07-16,703,6,24.0,85,0.9,1569,0.02,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Day
5455,2018-07-16,1344,7,24.5,73,0.9,1901,0.36,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Day
5456,2018-07-16,1935,8,26.4,69,0.5,1559,1.09,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Day
5457,2018-07-16,1014,9,28.0,64,1.0,1682,1.35,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Day
5458,2018-07-16,678,10,29.8,54,1.8,1737,2.34,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Day
5459,2018-07-16,688,11,31.5,51,2.1,1498,2.83,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Day
5460,2018-07-16,719,12,32.4,49,2.0,1844,3.09,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Day
5461,2018-07-16,727,13,33.0,51,2.5,1100,3.09,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Day
5462,2018-07-16,691,14,33.7,45,2.5,1843,3.23,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Day
5463,2018-07-16,745,15,33.4,44,3.1,1928,2.95,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Day
5464,2018-07-16,818,16,33.3,46,3.1,1914,2.51,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Day
5465,2018-07-16,1425,17,33.0,46,3.1,1926,1.89,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Day
5466,2018-07-16,2636,18,32.3,47,3.0,1961,1.26,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Day
5467,2018-07-16,2368,19,31.2,52,2.4,1990,0.57,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Night
5468,2018-07-16,2362,20,29.3,58,2.4,2000,0.09,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Night
5469,2018-07-16,2241,21,28.0,64,1.5,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Night
5470,2018-07-16,1934,22,27.2,69,1.7,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Night
5471,2018-07-16,1285,23,26.6,75,1.5,1996,0.0,0.0,0.0,Summer,No Holiday,2018,7,16,Monday,2018-7,Night
5472,2018-07-17,1003,0,26.4,76,1.2,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Night
5473,2018-07-17,692,1,25.8,78,0.4,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Night
5474,2018-07-17,497,2,25.3,78,1.0,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Night
5475,2018-07-17,372,3,24.8,80,1.0,1988,0.0,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Night
5476,2018-07-17,222,4,24.4,80,1.0,1112,0.0,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Night
5477,2018-07-17,372,5,24.1,81,0.9,1646,0.0,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Night
5478,2018-07-17,713,6,24.0,81,0.9,1271,0.02,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Day
5479,2018-07-17,1356,7,24.4,75,1.0,841,0.35,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Day
5480,2018-07-17,1955,8,25.8,69,0.8,969,1.06,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Day
5481,2018-07-17,1031,9,27.5,60,2.2,1252,1.59,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Day
5482,2018-07-17,719,10,29.2,55,1.6,1404,2.36,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Day
5483,2018-07-17,797,11,30.4,53,1.8,1359,2.74,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Day
5484,2018-07-17,803,12,30.8,57,2.3,940,2.52,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Day
5485,2018-07-17,763,13,31.1,53,3.2,1162,2.63,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Day
5486,2018-07-17,786,14,31.8,49,3.5,1429,2.93,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Day
5487,2018-07-17,878,15,31.9,51,3.3,1465,3.01,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Day
5488,2018-07-17,1062,16,32.0,51,2.4,1402,2.55,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Day
5489,2018-07-17,1591,17,31.8,52,2.4,1438,1.93,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Day
5490,2018-07-17,2770,18,31.3,55,2.5,1550,1.2,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Day
5491,2018-07-17,2326,19,30.6,57,1.4,1529,0.58,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Night
5492,2018-07-17,2174,20,28.9,64,1.7,1567,0.1,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Night
5493,2018-07-17,2273,21,27.9,69,1.9,1194,0.0,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Night
5494,2018-07-17,1940,22,27.2,70,1.9,1110,0.0,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Night
5495,2018-07-17,1340,23,26.6,76,1.6,936,0.0,0.0,0.0,Summer,No Holiday,2018,7,17,Tuesday,2018-7,Night
5496,2018-07-18,1002,0,26.2,79,0.7,850,0.0,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Night
5497,2018-07-18,741,1,25.7,80,0.2,805,0.0,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Night
5498,2018-07-18,526,2,25.2,82,0.4,791,0.0,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Night
5499,2018-07-18,381,3,24.7,84,0.7,694,0.0,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Night
5500,2018-07-18,266,4,24.3,83,0.7,621,0.0,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Night
5501,2018-07-18,327,5,23.9,83,0.4,780,0.0,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Night
5502,2018-07-18,695,6,23.7,83,0.1,713,0.03,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Day
5503,2018-07-18,1308,7,24.2,74,0.7,656,0.35,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Day
5504,2018-07-18,1944,8,25.8,71,0.4,760,0.93,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Day
5505,2018-07-18,982,9,27.2,59,0.4,948,1.18,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Day
5506,2018-07-18,722,10,28.9,61,1.5,941,2.04,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Day
5507,2018-07-18,701,11,30.2,53,2.2,1143,2.77,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Day
5508,2018-07-18,780,12,31.2,51,2.0,1101,2.96,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Day
5509,2018-07-18,778,13,32.1,51,2.3,776,2.96,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Day
5510,2018-07-18,762,14,32.7,49,1.5,765,2.62,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Day
5511,2018-07-18,776,15,32.9,46,2.5,1248,2.9,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Day
5512,2018-07-18,912,16,33.1,42,2.9,1712,2.52,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Day
5513,2018-07-18,1596,17,32.6,46,2.8,1560,1.95,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Day
5514,2018-07-18,2692,18,32.0,50,2.6,1374,1.25,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Day
5515,2018-07-18,2281,19,30.6,54,2.8,1531,0.59,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Night
5516,2018-07-18,2202,20,28.8,66,1.9,1209,0.09,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Night
5517,2018-07-18,2188,21,28.0,69,1.8,1140,0.0,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Night
5518,2018-07-18,1980,22,27.2,73,1.5,1005,0.0,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Night
5519,2018-07-18,1354,23,26.4,76,0.6,959,0.0,0.0,0.0,Summer,No Holiday,2018,7,18,Wednesday,2018-7,Night
5520,2018-07-19,1068,0,25.9,76,1.3,984,0.0,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Night
5521,2018-07-19,824,1,25.4,79,0.8,924,0.0,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Night
5522,2018-07-19,591,2,24.8,80,1.5,888,0.0,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Night
5523,2018-07-19,393,3,24.4,85,0.6,678,0.0,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Night
5524,2018-07-19,231,4,24.0,87,0.9,582,0.0,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Night
5525,2018-07-19,329,5,23.6,88,0.2,604,0.0,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Night
5526,2018-07-19,672,6,23.3,83,0.2,875,0.02,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Day
5527,2018-07-19,1315,7,23.6,75,0.9,856,0.36,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Day
5528,2018-07-19,1993,8,25.5,65,0.9,833,1.1,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Day
5529,2018-07-19,985,9,27.6,62,1.5,1043,1.76,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Day
5530,2018-07-19,695,10,29.4,56,2.2,1153,2.38,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Day
5531,2018-07-19,687,11,30.7,48,1.6,1705,2.92,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Day
5532,2018-07-19,828,12,31.7,42,2.6,1868,3.23,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Day
5533,2018-07-19,798,13,32.6,47,2.7,1641,3.36,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Day
5534,2018-07-19,722,14,33.1,47,2.5,1785,3.26,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Day
5535,2018-07-19,827,15,33.7,41,2.5,1924,3.04,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Day
5536,2018-07-19,1017,16,33.7,43,2.7,1890,2.55,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Day
5537,2018-07-19,1536,17,34.0,44,2.3,1891,1.95,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Day
5538,2018-07-19,2640,18,33.0,51,2.4,1566,1.23,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Day
5539,2018-07-19,2245,19,31.6,58,2.3,1556,0.56,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Night
5540,2018-07-19,2114,20,29.8,62,2.9,1931,0.08,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Night
5541,2018-07-19,2122,21,28.8,69,2.4,1619,0.0,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Night
5542,2018-07-19,1870,22,28.0,76,1.5,1542,0.0,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Night
5543,2018-07-19,1318,23,27.2,78,1.9,1601,0.0,0.0,0.0,Summer,No Holiday,2018,7,19,Thursday,2018-7,Night
5544,2018-07-20,1041,0,26.7,80,1.4,1465,0.0,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Night
5545,2018-07-20,773,1,26.1,81,1.6,1409,0.0,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Night
5546,2018-07-20,557,2,25.7,84,0.1,1293,0.0,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Night
5547,2018-07-20,428,3,25.4,84,0.9,1174,0.0,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Night
5548,2018-07-20,267,4,25.1,83,0.0,1253,0.0,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Night
5549,2018-07-20,327,5,24.9,83,0.3,1207,0.0,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Night
5550,2018-07-20,672,6,24.6,82,0.2,1157,0.02,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Day
5551,2018-07-20,1251,7,25.2,75,0.6,1056,0.34,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Day
5552,2018-07-20,1896,8,26.6,70,1.3,1062,1.01,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Day
5553,2018-07-20,1029,9,28.4,65,1.2,806,1.69,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Day
5554,2018-07-20,641,10,29.8,59,1.2,973,2.32,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Day
5555,2018-07-20,791,11,31.6,54,1.3,990,2.84,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Day
5556,2018-07-20,822,12,32.6,51,2.1,800,3.21,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Day
5557,2018-07-20,805,13,32.4,54,2.4,708,2.5,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Day
5558,2018-07-20,741,14,33.4,52,2.7,685,2.67,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Day
5559,2018-07-20,794,15,34.1,45,2.4,1110,2.88,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Day
5560,2018-07-20,928,16,34.3,45,2.3,1466,2.47,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Day
5561,2018-07-20,1468,17,34.3,44,2.1,1704,1.87,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Day
5562,2018-07-20,2419,18,33.9,42,2.0,1969,1.25,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Day
5563,2018-07-20,2084,19,32.9,44,2.0,1985,0.59,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Night
5564,2018-07-20,1888,20,30.9,51,2.2,2000,0.07,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Night
5565,2018-07-20,1869,21,29.8,59,1.4,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Night
5566,2018-07-20,1782,22,28.8,65,1.3,1988,0.0,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Night
5567,2018-07-20,1426,23,28.2,70,1.3,1811,0.0,0.0,0.0,Summer,No Holiday,2018,7,20,Friday,2018-7,Night
5568,2018-07-21,1132,0,27.5,73,1.1,1834,0.0,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Night
5569,2018-07-21,945,1,27.0,74,1.1,1833,0.0,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Night
5570,2018-07-21,684,2,26.4,72,0.2,1766,0.0,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Night
5571,2018-07-21,477,3,26.1,74,0.1,1683,0.0,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Night
5572,2018-07-21,347,4,25.6,77,1.2,1203,0.0,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Night
5573,2018-07-21,292,5,25.0,78,0.3,1474,0.0,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Night
5574,2018-07-21,381,6,24.9,76,0.0,1473,0.02,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Day
5575,2018-07-21,491,7,25.3,71,0.4,1226,0.34,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Day
5576,2018-07-21,720,8,27.4,63,0.9,1043,1.03,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Day
5577,2018-07-21,729,9,29.6,57,0.9,977,1.71,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Day
5578,2018-07-21,699,10,31.4,51,1.1,847,2.32,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Day
5579,2018-07-21,676,11,32.9,45,2.1,1020,2.72,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Day
5580,2018-07-21,735,12,34.2,35,1.8,1528,3.14,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Day
5581,2018-07-21,727,13,35.2,34,1.8,1636,3.21,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Day
5582,2018-07-21,682,14,36.3,34,1.3,1493,3.17,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Day
5583,2018-07-21,785,15,36.5,35,3.0,1355,2.71,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Day
5584,2018-07-21,883,16,36.8,30,2.8,1756,2.41,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Day
5585,2018-07-21,1011,17,36.3,36,3.1,1972,1.91,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Day
5586,2018-07-21,1202,18,35.0,42,2.9,1953,1.26,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Day
5587,2018-07-21,1423,19,33.4,51,2.6,2000,0.59,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Night
5588,2018-07-21,1655,20,31.5,53,1.8,2000,0.08,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Night
5589,2018-07-21,1731,21,30.2,54,1.8,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Night
5590,2018-07-21,1588,22,29.4,55,1.4,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Night
5591,2018-07-21,1288,23,28.8,56,1.6,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,21,Saturday,2018-7,Night
5592,2018-07-22,1088,0,28.1,56,0.2,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Night
5593,2018-07-22,772,1,27.3,60,0.8,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Night
5594,2018-07-22,587,2,26.8,63,0.6,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Night
5595,2018-07-22,438,3,26.3,63,0.2,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Night
5596,2018-07-22,270,4,25.9,71,0.3,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Night
5597,2018-07-22,256,5,25.5,72,0.4,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Night
5598,2018-07-22,286,6,25.3,73,0.6,1979,0.02,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Day
5599,2018-07-22,360,7,25.8,67,0.9,1773,0.34,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Day
5600,2018-07-22,477,8,27.9,60,0.6,1835,1.06,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Day
5601,2018-07-22,526,9,30.5,54,0.9,1907,1.71,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Day
5602,2018-07-22,522,10,32.2,50,0.8,1881,2.29,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Day
5603,2018-07-22,499,11,33.8,45,1.9,1928,2.74,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Day
5604,2018-07-22,560,12,35.5,39,1.9,1803,3.05,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Day
5605,2018-07-22,569,13,36.7,33,1.8,1911,3.24,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Day
5606,2018-07-22,565,14,37.4,34,2.3,1860,3.05,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Day
5607,2018-07-22,632,15,37.5,33,2.0,1816,2.32,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Day
5608,2018-07-22,771,16,37.8,31,2.5,1929,2.46,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Day
5609,2018-07-22,965,17,37.6,33,2.1,1837,1.82,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Day
5610,2018-07-22,1212,18,36.3,35,3.0,1860,0.89,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Day
5611,2018-07-22,1478,19,34.5,47,2.8,1762,0.42,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Night
5612,2018-07-22,1688,20,33.3,50,2.3,1706,0.1,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Night
5613,2018-07-22,1666,21,32.3,50,1.7,1784,0.0,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Night
5614,2018-07-22,1346,22,31.7,51,1.4,1742,0.0,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Night
5615,2018-07-22,1030,23,31.2,52,1.5,1670,0.0,0.0,0.0,Summer,No Holiday,2018,7,22,Sunday,2018-7,Night
5616,2018-07-23,792,0,30.6,50,2.3,1631,0.0,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Night
5617,2018-07-23,542,1,30.0,52,1.5,1774,0.0,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Night
5618,2018-07-23,382,2,29.7,53,1.4,1682,0.0,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Night
5619,2018-07-23,238,3,29.6,50,2.1,1970,0.0,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Night
5620,2018-07-23,174,4,29.3,51,0.9,1498,0.0,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Night
5621,2018-07-23,310,5,29.3,55,1.6,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Night
5622,2018-07-23,652,6,29.2,58,1.7,2000,0.01,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Day
5623,2018-07-23,1241,7,29.3,58,0.8,2000,0.23,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Day
5624,2018-07-23,1889,8,30.0,56,0.9,2000,0.54,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Day
5625,2018-07-23,985,9,31.0,55,1.5,1945,1.14,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Day
5626,2018-07-23,636,10,31.8,51,1.5,1900,1.71,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Day
5627,2018-07-23,611,11,32.7,48,2.2,1908,2.53,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Day
5628,2018-07-23,655,12,34.1,47,2.3,1862,2.94,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Day
5629,2018-07-23,688,13,33.8,47,1.7,1887,1.57,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Day
5630,2018-07-23,670,14,34.3,45,2.2,1967,1.64,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Day
5631,2018-07-23,739,15,35.4,46,2.2,1861,2.48,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Day
5632,2018-07-23,960,16,34.8,47,2.2,1839,1.32,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Day
5633,2018-07-23,1310,17,34.8,49,3.0,1866,1.37,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Day
5634,2018-07-23,2405,18,33.9,53,3.2,1886,0.94,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Day
5635,2018-07-23,2112,19,32.6,58,3.2,1962,0.45,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Night
5636,2018-07-23,2051,20,31.5,61,1.8,2000,0.07,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Night
5637,2018-07-23,1994,21,30.8,60,1.8,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Night
5638,2018-07-23,1697,22,30.3,60,1.8,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Night
5639,2018-07-23,1157,23,30.0,58,1.6,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,23,Monday,2018-7,Night
5640,2018-07-24,874,0,29.6,61,1.0,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,24,Tuesday,2018-7,Night
5641,2018-07-24,715,1,29.1,64,1.2,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,24,Tuesday,2018-7,Night
5642,2018-07-24,487,2,28.6,66,0.9,2000,0.0,0.0,0.0,Summer,No Holiday,2018,7,24,Tuesday,2018-7,Night
5643,2018-07-24,332,3,28.2,65,0.3,1999,0.0,0.0,0.0,Summer,No Holiday,2018,7,24,Tuesday,2018-7,Night
5644,2018-07-24,218,4,27.8,67,0.2,1982,0.0,0.0,0.0,Summer,No Holiday,2018,7,24,Tuesday,2018-7,Night
5645,2018-07-24,306,5,27.5,70,0.1,1976,0.0,0.0,0.0,Summer,No Holiday,2018,7,24,Tuesday,2018-7,Night
5646,2018-07-24,673,6,27.2,71,0.8,1920,0.02,0.0,0.0,Summer,No Holiday,2018,7,24,Tuesday,2018-7,Day
5647,2018-07-24,1213,7,27.8,63,1.2,1781,0.32,0.0,0.0,Summer,No Holiday,2018,7,24,Tuesday,2018-7,Day
5648,2018-07-24,1820,8,29.9,59,0.8,1727,1.03,0.0,0.0,Summer,No Holiday,2018,7,24,Tuesday,2018-7,Day
5649,2018-07-24,926,9,31.7,59,1.0,1706,1.69,0.0,0.0,Summer,No Holiday,2018,7,24,Tuesday,2018-7,Day
5650,2018-07-24,610,10,32.4,54,0.9,1631,1.45,0.0,0.0,Summer,No Holiday,2018,7,24,Tuesday,2018-7,Day
5651,2018-07-24,620,11,33.9,46,1.6,1387,2.15,0.0,0.0,Summer,No Holiday,2018,7,24,Tuesday,2018-7,Day
5652,2018-07-24,671,12,34.5,50,1.4,1901,1.89,0.0,0.0,Summer,No Holiday,2018,7,24,Tuesday,2018-7,Day
